,Tweets,label
2309,"in support of my message of justice, freedom & national sovereignty. When we are so close to our goal no fear or threat of death can stop my struggle. Our peaceful.protests & dialogue are only for Pakistan's Haqeeqi Azadi.",political
2310,"Improper nourishment leaves underprivileged families at a disadvantage, which results in them not partaking in the holy month's blessings.This , share hope by feeding the fasting.Donate - ",religious
2311,Prophet's Masjid in Madinah.Most peaceful. Alhamdulillah,religious
2312,Faisalabad Ghanta Ghar Montgomery Bazar PTI Malik Zebi's house is being violated by the police.,political
2313,"I extend my profound condolences on the sad demise of former President of China, Jiang Zemin. Late President was a wise leader and a statesman. In Pakistan, we fondly remember him as a great friend who made valuable contributions in strengthening Pakistan-China relations.",political
2314,"Let's care, share, Du’a & Action.  ",religious
2315,Allah doesn't close a door for you out of His infinite wisdom except that He opens two doors for you out of His mercy. SubhanAllah!,religious
2316,Resurgence in terrorism poses a renewed threat to our national security. Our valiant security forces are fully capable of dealing with this threat. I pay rich tributes to our brave sons of the soil who took part in Bannu operation. May Allah accept the sacrifices of our martyrs,political
2317,"In contrast, they are using all manner of harassment, arrests, custodial torture & abductions purely for political victimisation.They know they cant win any elections, so are trying to beat us down through use of brutal State power. It wont work. Our resolve only gets stronger.",political
2318,This video tells the whole truth of Sharif mafia. Those that cannot be bought must be destroyed.,political
2319,"Government has taken this decision for the purpose of poverty alleviation. We have asked our affluent segment of society to fulfil the national duty by sharing the burden, for it is the poor who have always borne the brunt & rendered sacrifices for the country.",political
2320,"Recitation of Sheikh Dr. Yasir Al Dosary from Friday prayers, 12 Rajab 1444",religious
2321,"Tragic news about the army aviation helicopter crash & the martyrdom of all six on board. My condolences & prayers to the families of the martyrs. I    had the privilege of knowing Lt Gen Sarfraz Ali whom I found to be a thorough professional & an upright, honest human being.",political
2322,"Almighty. We ask You to keep our hearts soft and protect them from hardening. Shower us with Your Mercy, such that when we commit a sin, we feel the guilt that comes with it. Don’t make us among those who sin and yet don’t feel remorseful. Aameen.",religious
2323,Don’t quit today. You’ve come this far. What you think is the worst is never the worst. Hold on tight because your biggest battles will end soon. Great breakthroughs will follow. The Almighty is always on your side whether or not you realize it. Trust Him.,religious
2324,"Rather than question the love of Allah because of a calamity, a true Muslim recognizes that every calamity has a greater good hidden in it.",religious
2325,"Thank you Prime Minister. It was great speaking to you about a range of issues that define our excellent bilateral relations. My government is keen to further deepen ties with the UK through renewed cooperation in areas like trade, commerce, culture, investment & energy.  ",political
2326,"Know that you will never fully understand everything that’s going on in your life. If you try to figure it all out, you may end up getting frustrated. Leave it to Allah. That’s His job. Your job is to trust Him. Without a doubt!",religious
2327,There's always some reason to be positive. Don't let a little negativity stop you from seeing all the good that's around.,religious
2328,The worst mistake you could make is running back to negative people after the Almighty has removed them from your Life.,religious
2329,"Almighty, in a world that never stops talking, let us learn to appreciate silence. Grant us the ability to listen to the unspoken words many are uttering but no one is listening because everyone’s busy talking. Grant ease to those who are battling their trials quietly. Aameen.",religious
2330,"First, Pakistan & Qatar have a clear vision of the future, one that offers new opportunities & avenues in a swiftly changing world. Second, there is a greater awareness of the need for upgrading the bilateral relations by making economic cooperation the pivot of bilateral ties.",political
2331,"Trust the Almighty in your journey back to Him. The past may not have turned out the way you planned but remember, He is the best Planner and He can make your future better than you ever imagined.",religious
2332,"If you want peace of mind in this Dunya and Akhirah; pray, forgive others, omit sins, purify the heart from diseases, help others & spread the goodness!",religious
2333,"Usman Joda, our activist from Gujarat, saved this woman from the direct bullets of the bloodthirsty Rangers and the Punjab Police. We witnessed the determination and passion of activists like Usman during the oppression and violence.",political
2334,The entire nation is shocked at the vindictive cruelty Senator Azam Swati is being subjected to & for what crime?  For intemperate language & asking questions which is the right of anyone in a democracy? Internationally Pak & esp our mly is being perceived increasingly negatively,political
2335,"When you hit rock bottom and about to throw in the towel, understand that the Almighty wants you to know that everyone may have abandoned you, but the One who made you will always be there for you. Seek Him.",religious
2336,Ya Allah. Forgive me for always asking You more than I thank You. It's easy to forget in this hectic world. Help me appreciate all I have.,religious
2337,"Levies soldier Habib ur Rehman, who was martyred while protecting the polio team in Chaman, is our nation's hero. It is valiant men like him who manifest our national resolve to eradicate polio from our country and save our children from this debilitating ailment.",political
2338,It feels like once again Section 144 has been illegally implemented only against the election campaign of PTI because all other activities in Lahore are going on as usual. Only Zaman Park is surrounded by containers + heavy police force. Clearly CM Punjab and PTI leadership like the police on March 8. + Staff,political
2339,"> His role is a victory for democracy and constitutional values ​​for which I pay tribute to Chaudhry Shujaat Hussain, his family, and colleagues. Former President Asif Ali Zardari has played a historic role for the constitution, democracy and the people. Former President Zardari's political tolerance ended the crisis.",political
2340,what can be done These people have been returning to Pakistan for the past 30 years and are responsible for the current economic crisis. The cunning with which these thieves are trying to sell our national assets should not be allowed. The nation will never trust them with their national assets.,political
2341,Ramadan is coming...,religious
2342,The social media campaign belittling & ridiculing the sacrifices of our martyrs was horrifying. This is what self-righteous political narratives do: they poison the minds of the youth & weaponise hate speech. Which way are we headed? The moment calls for a deep reflection.,political
2343,"Everything good is worth striving for. If it were handed to you on a silver platter, it would be too easy; it would lose its worth. This is what Paradise is about. Reflect.",religious
2344,"Along with a large number of parliamentarians and workers who came from Bahawalpur, they are present in the camp of South Punjab outside Zaman Park to protect Chairman Tehreek-e-Insaf Imran Khan.",political
2345,"Cultivate the habit of making gratitude an attitude; a way of life. When you're able to appreciate the Almighty’s blessings, no matter how small, you'll be much happier.",religious
2346,"Arshad Siddiqui missing from more than 30 Hours now, he's abducted while he was going to office, We demand Chief Justice Umar Atta Bandiyal to take notice,you are the only authority who could stop human rights violations inPakistan. ",political
2347,"including three barrages conserving 270 bn litres of water for much needed aquifer of Lahore. Rakh Jhok, initiated last yr, is part of 5000 acres of reforestation environment plan. Embankments will be built with innovative method of using natural soil to prevent flooding.",political
2348,PTI Chairman Imran Khan leaves for appearance in ATC Court for protective bail ,political
2349,"As witnessed in Judicial Complex on 18 March, today again peaceful PTI workers & even our photographer were attacked & arrested by police & plainclothes ppl from Agencies - the Namalooms. This is the height of provocation using violence against peaceful citizens & abducting them.",political
2350,Deeply grieved over martyrdom of Lt Col Laiq Baig Mirza in Balochistan. Our law enforcement agencies will hunt down all those who perpetrated this heinous crime & bring them to justice. My thoughts & prayers are with bereaved family. Nation grieves with them & shares their sorrow,political
2351,Major Tahir Sadiq called on PTI Chairman ,political
2352,"Professional Pakistanis are pride of the country who have made their mark in various fields around the world. Today, on my instructions, Minister for Planning Mr Ahsan Iqbal is launching ‘Champions of Reforms’ (COR) network:  1/2",political
2353,Went through this fascinating work of Faizan on my way to Islamabad. He has beautifully captured the stories of the citizens using Lahore Metro for their daily commute. “Thak ta nai gy ho? Datta sahib any wala hai.” — it really touched my heart!,political
2354,"On behalf of the government and the people of Pakistan, I convey our most sincere prayers and thoughts to Her Majesty Queen Elizabeth II for her early and complete recovery.",political
2355,"Every day, we face a lot of pressure to be what society wants of us but life is not made like that. We go through highs & lows; we get tested. That’s the way it is. But when we seek strength from the Almighty, He gives us the courage & what we need to carry on.",religious
2356,"Ya Allah. Forgive us for the sins we have committed, strengthen us in our deen & make us of those who repent & act with sincerity. Ameen.",religious
2357,"Mindful of the financial difficulties of the employees in public sector, the government has given a raise of 15% & merger of ad hoc allowance in their basic pay.",political
2358,The fascist Imported govt sunk to a new low today by banning live coverage of my speeches on TV & then blocking YouTube temporarily during my speech at Liaquat Bagh. All this after continuous intimidation of  mediapersons & taking channels off air earlier.,political
2359,Sad to hear about the loss of precious lives in a fire incident in Bangladesh. My heartfelt condolences & most sincere sympathies are with the government and people of Bangladesh.,political
2360,"This is Imran Khan’s photographer, Noman being arrested by plain clothes police. Notice the way he’s being abducted.         ",political
2361, the rally and rain and how to take revenge for shooting Imran Khan - ?? ,political
2362,"For a calm and more peaceful life, quit listening to gossip and learn to ignore what others are saying about you. Look for the good in everything. Learn to be positive and spread goodness. Always remember to be grateful for your life. And let the Almighty handle everything else.",religious
2363,Democracy?Gayi bhaar main!,political
2364,I am grateful to the LHCBA for passing a unanimous resolution in support of the constitution and holding elections within 90 days and condemning the excessive use of (state) force in Zaman Park along with the siege. I am also very grateful to the lawyers who marched to Zaman Park to show solidarity with us.,political
2365,"Almighty. Protect us from the greed of our own soul. You know how we’re constantly struggling against worldly pleasures, hypocrisy & insincerity, hatred & envy, arrogance & pride etc. Help us to purify our hearts against such evil traits which Satan has beautified.",religious
2366,Fascism reaching its peaks ,political
2367,All the pictures & videos show clearly Gill was tortured both mentally & physically incl sexual abuse - most too gruesome to relate. He was humiliated to break him down. I now have full detailed info. ICT police says it did not inflict any torture. So my question is:,political
2368,It is my pleasure to extend heartiest felicitations & greetings to the people & government of the United States on their Independence Day. My govt looks forward to engaging with the Biden Administration at all levels to promote our bilateral relations including trade & investment,political
2369,Like tsunami waterSuch is the strong MushwaniWhoever is a true PakistaniThis seems to be our visionThere is no doubt about your determinationSo only Azhar Mashwani isWhat the youth knowsHe is our Azhar Mashwani  ,political
2370,"Remember you can either complain about it or have faith in the Almighty to guide you through it, learn from it and grow. The choice is yours.",religious
2371,"The ongoing rain spell has caused devastation across the country. The losses, though yet to be documented, are comaprable to flash floods of 2010. Grateful to the international community for their symapthies, condolences & pledges of support. Together we will build back better.",political
2372,Above all they have given themselves immunity from their corruption cases worth 1100 billion.,political
2373,"Political Victimisation is on peak,  has been abducted illegally from lahore, today is Youm e Jamhuria Pakistan & they are showing that our country is not for Jamhur!! Shameful! You won't be able to break us.We will fight till last breath. ",political
2374,Learn to rejoice and celebrate the victories of others. It will open doors of goodness in your own life in return. Be gracious enough to accord even your enemy their due place. Such positive actions will lift you even during your worst days.,religious
2375,"May Allah remove all your pains, worries and bring you happiness every day in this life.",religious
2376,I congratulate Pakistan Tehreek-e-Insaf Azad Jammu and Kashmir and Sardar Tanveer Ilyas for the success of Tehreek-e-Insaf in the local body elections despite all the difficulties.,political
2377,"When faced with a problem that’s getting you down, try to see it from a different perspective. What is the Almighty teaching you in all this? What’s the bigger lesson you’re meant to be learning? This will not only strengthen your faith, it will also make you more proactive.",religious
2378,"Make significant changes. In Ravi City, Ravi Urban Development Authority conducted successful experiments to convert toxic water into water suitable for aquatic life. These water treatment projects are the first of its kind at the municipal level to convert the Ravi into a freshwater river.",political
2379,Saddened to learn of young PTI tiger Taha Sheikh's death. On 7th Oct he was shot in front of his house in what looks like a targeted hit. Taha  succumbed to his injuries & passed away. Sindh police has yet to arrest the culprits. My prayers & condolences go to his family.,political
2380,"Do you know what being truly brave means? It’s hanging on to hope and trust in the Almighty that despite the hardship and storm you’re facing right now, your life would be beautiful again. Because He has promised us that nothing lasts; so lighten your heart.",religious
2381,MAY WE LIVE TO SEE THE NEXT RAMADAN.,religious
2382,The people who love you today and hurt you tomorrow may love you again the day after. It's all in Allah's control. He controls our hearts.,religious
2383,"It is so beautiful and amazing what prayer can do: It comforts, makes you feel whole inside, and gives you hope.",religious
2384,Allah will never Leave you empty. He'll replace everything you lost. May HE bless you with everything you praying for.,religious
2385,"& myself, to succeed, then we will be returning to the dark days of dictatorship when there was no independent media & no room for freedom of expression. Haqeeqi Azadi cannot be achieved without a free media & freedom of speech as guaranteed in our Constitution.",political
2386,"Since yesterday afternoon, my house is under heavy attack. The Rangers' latest incursion pits the country's largest political party against the army. This is what the enemies of PDM and Pakistan want. No lessons have been learned from the tragedy of East Pakistan.",political
2387,This is an abduction not an arrest. Can such shameful acts take place in any democracy? Political workers treated as enemies. And all to make us accept a foreign backed government of crooks.,political
2388,"A team effort is a key to achieving goals. There can be no service delivery without effective & proactive approach by civil servants. In my meeting today, I asked them to embody values of public service & go beyond the call of duty. We will also address their concerns about NAB.",political
2389,"Today in 1998, PM Nawaz Sharif rejected pressures & inducements in a bold show of leadership & made Pakistan nuclear power of the world. Now we are resolved to turn it into an economic power. My gratitude to all those who helped make our defense invincible.Youm-e-Takbir Mubarak",political
2390,Mustafa from the people in the real freedom rallyThe eyes of love saw the situation Telling,political
2391,"Don’t wish ill on those who have harmed you. Instead, pray for them to acknowledge their mistakes and be guided. Don’t worry about revenge. The Almighty teaches us lessons we’re meant to learn at the right time. He is always with the one who’s right and fair.",religious
2392,"As opposed to being involved in wars around the world, when did Pakistan show aggression, especially after acquiring nuclear capability? This fact is also very important that the foreign policy failure of the government imported from Biden's statement and the ""restoration and reorganization of relations with the United States"" is very important. The status of the claim is reflected",political
2393,27 Feb 2019 our govt ordered response to Indian air strike on Balakot with PAF air strikes on Indian mly targets in IIOJK & the PAF downed an IAF plane over Pak air space capturing the pilot. We were successful in choosing a limited mly response signalling a clear msg to India.,political
2394,"Enough is enough. Yesterday Geo & Khanzada supported by Handlers slandered me through a baseless story cooked up by a known fraudster & internationally wanted criminal. I have spoken to my lawyers & I plan to sue Geo, Khanzada & the fraudster not only in Pak but also in UK & UAE.",political
2395,"Often in life we get upset with what happens, especially when things don’t go according to our plan. We forget who is in control. The Lord of the Worlds has the best plans for us always, yet we often doubt, get upset and start questioning Him! Remember, He is the Best Planner.",religious
2396,"After their response to my call for true freedom + my relationship with the nation, I can say with full confidence that the people of Pakistan have already suffered a lot, so they will definitely not allow these mafias to continue their coup. Like Sri Lanka, we are not far from the situation when our people will be on the streets.",political
2397,"A negative impression is emerging about our army because the current imported government is seen as a mere puppet regime. The hope was that the new military leadership would act against the Tehreek-e-Insaf, media and critical journalists for the last 8 months due to Bajwa's fascist tactics. will separate itself from",political
2398,British citizen Shahid Hussain alongside key party figures and thousands of Pakistani citizens have been abducted in Pakistan. We must continue to raise our voices for them and their safe return. ,political
2399,Mufti Rafi Usmani Sahib was one of the best scholars and researchers in the world of Islam. He enlightened a scholar with the light of his knowledge. His death is a great tragedy for Pakistan and the world of Islam. May Allah grant them a place in His mercy. Amen,political
2400,I will be doing media talk 4 pm today. Fawad's arrest on his apt description of the CEC leaves no doubt in anyone's mind that Pak has become a banana republic devoid of rule of law. We must stand up for our  fundamental rights now to save Pak's drift towards a point of no return.,political
2401,"Every speech of Imran Niazi is a proof of his unfitness for any public office. Under his direct leadership, PTI conducted a systematic campaign of mudslinging on national institutions, which caused irreparable damage to Pakistan. In his lust for power, Imran Niazi is creating a shameful chapter of Machiavellian politics.",political
2402,"With hundreds of inspirational, verified causes to choose from you have the opportunity to make an impact on countless lives by supporting a different cause every day in Ramadan. Check out my team and join the challenge today! ",religious
2403,"As per media reports, JIT members being pressurised to distance themselves from the findings of JIT investigating assassination plot against me. This further confirms my conviction that powerful quarters were behind the assassination attempt on me.",political
2404,Two traitors and terrorists of PakistanCut the paper on ,political
2405,"Today Sargodha: Our Jail Bharo (court arrest) movement continues. I want to thank our ldrs, workers & the public that came out again with such junoon (passion) & commitment for Haqeeqi Azadi. I am pleasantly surprised the way PTI ldrshp & workers have broken the shackles of fear.",political
2406,World Water Day is about understanding how precious & scarce water resource is & how we need to adapt our habits of water use. Water is a life-line & it is on every one of us to make sure that we conserve water & teach our children to do so. Together we can make the difference.,political
2407,Happy Balochi Taqaf Day today to the brave Baloch from the mountains of Bolan to the shores of Gwadar. The beauty of Pakistan is the colors of Balochi civilization and the history of Pakistan is incomplete without the sacrifices of brave Baloch people.,political
2408,Amazing turnout in Bahawalpur last night at my Haqiqi Azadi jalsa. Women participation was unprecedented despite the hot and humid conditions. And what stood out was the high level of understanding of all current issues by the record crowd. Thank you Bahawalpur.,political
2409,"Never give up making dua to Allah. It may not happen now, it may not happen next month but it will happen when Allah knows is best for you.",religious
2410,"The only way to stop any pain in your life is to accept the fact that nothing is yours, nothing was yours, and nothing will ever be yours. They are worldly attachments, given by Allah, belonging to Allah and returning back to Allah!",religious
2411,"Today's generation is more male than us, we used to be timid, thank God there is no fear in their bones.",political
2412,Punjab has seen the worst-ever misgovernance. Citizens were deprived of free medicines & scholarships. Civil & police transfers/postings were on sale. Quality of municipal services plummeted & lawlessness became rampant. Manner in which Punjab was treated was an insult to people.,political
2413,Don’t allow desperate situations to make you do things that are haram. Allah is testing you. Make sure you pass the test.,religious
2414,"On this day 31 years ago, he made history. Today, he is off to write another one with the help of Awaam! It's an important day for all, inshaAllah we will record a historic Jalsa at a historic venue, Minar e Pakistan!  Credits: ",political
2415,Khan is not behind the bulletproof glass because of the enemies but because of the traitors of his country. The enemy has the ability to strike from the front.,political
2416,Imran Khan's 10-point program to revive Pakistan's economy:,political
2417,This is humiliating the people of Pakistan. Shame on the PDM for not thinking about a better mechanism for providing relief to the public. Absolutely shameful!,political
2418,"Dear all, let's come together as a family to discuss solutions against the crackdown of PTI Social Media & Workers at 9:30pm tonight. We will also discuss upcoming  by Supreme Court Bar Association: Link:  ",political
2419,"Do as much good as possible during these days. We have no idea which deed will please The Almighty so much that He will forgive our shortcomings and grant us Mercy. Supplicate a lot today, ask for forgiveness and seek protection from Hellfire.",religious
2420,"against unarmed workers to stop our planned rally? The only job of Caretakers is to ensure fair & free elections. What they are doing is an assault on rule of law, our Constitution & democracy. Above all, once SC ruling is defied, it is now law of the jungle.",political
2421,Chairman Imran Khan off to Islamabad for yet another court appearance. May Allah keep him safe!,political
2422,Congratulations  on election as the next Prime Minister of Australia. The victory of  represents the trust reposed in your leadership by the Australian people. I look forward to working with you to further strengthen Pakistan-Australia friendship.  ,political
2423,"I am grateful to all the people who came to my court appearance. Everyone knows that the gang of criminals wants to keep me in jail till the elections anyway. 96 cases have already been framed against me and I am sure that after my appearance today, I will clear the cases against myself. I will complete the first century.",political
2424,"Be prepared to have the most unexpected people let you down. It’s bound to happen at some stage. Amid all this, be yourself and spread goodness as much as possible but don’t expect goodness from everyone.",religious
2425,We are on our way to winning Karachi NA 245 election. Our camps are full of voters while opposition camps are empty. I am asking all our voters to go immediately to vote if they haven't already done so.,political
2426,The fascist-imported government has today taken a new debasement by stopping the live telecast of my address on TV and temporarily shutting down YouTube during my speech at Liaquat Bagh. All this was done even after constant threats to the journalists and suspension of broadcasting of the channels.,political
2427,The Punjab Chief Minister and his team deserve praise for restoring the solid waste management system that was destroyed during the previous regime in Punjab and for making good arrangements for the disposal of waste and waste and sanitation after many years. I sincerely hope that this standard will be maintained on a permanent basis.,political
2428,"The next time you find yourself being pulled into fear, pray honestly to Allah. Tell Him what you are afraid of and ask Him to help you.",religious
2429, being held in Egypt can be a watershed in humanity's fight against climate change & global warming. Extreme climatic events in Pakistan & Horn of Africa this year have showcased globalisation of climate change. Turning a blind eye to its lethal effects will be criminal.1/3,political
2430,"People of Lahore, today is your day. Head towards Minar Pakistan and answer oppressive rulers face to face - ",political
2431,Congratulations to COAS General Qamar Javed Bajwa on the conferrment of Order of the Union by UAE President Sheikh Mohamed bin Zayed Al-Nahyan. It is an honour for him & more so for Pakistan. The relationship between our two brotherly countries has gone from strength to strength.,political
2432,"Do your best when faced with a challenge. Bear patience and give your utmost. When you think you’ve exhausted your resources and capabilities, that's when the help of the Almighty is closest. Wait for ease to unfold.",religious
2433,"The Almighty is the most Merciful. Even when our faith is weak or lacking, He continues to bless us. He continues to favour us, despite the odds. He will keep doing that for as long as He wishes. That’s the Almighty. You have to trust Him.",religious
2434,"Awakened consciousness in the nation, which no one can imprison. ",political
2435,"Türkiye'deki trafik kazasında ölen ve yaralanan birçokları hakkındaki haberler bizi üzdü. Pakistan hükümeti ve halkı adına, Cumhurbaşkanı  ve acılı ailelere yürekten başsağlığı dileklerimizi iletirim.  ",political
2436,"On Pakistan Day, Azhar Mashwani has been deprived of his basic human rights in his own Pakistan. Almost 12h since his abduction, and no authority has confirmed arrest or disclosed his whereabouts. Enough is enough! ",political
2437,Talking against inflation also now comes under the category of terrorism and treason. Such cases are being filed by the party which was conducting a long march against inflation earlier this year.,political
2438,"Failures, regrets, mistakes are all part of life. Do yourself a favour and don’t dwell on them. Learn the lessons they’re meant to teach you and move on. Life’s too short to be crying over what didn’t work out. The Almighty’s giving you another opportunity. Don’t waste it.",religious
2439,"Restrain your anger because if you let it get out of hand, the consequences will be dire. Cursing, swearing, spewing hate & hurting someone are possible outcomes. Anger can lead to many evils. So exercise self-control & you won’t have to live with regret.",religious
2440,"I have written 2 letters to Chief Justice of  with a request to form judicial commission to investigate Arshad Sharif’s killing & attack on Imran. These unfortunate incidents are being used to make false allegations, spread chaos & undermine institutions. Let truth b determined",political
2441,"Strongly condemn fascist Modi govt's continuing torture of Kashmiri leader Yasin Malik in Tihar jail forcing him to go on hunger strike. His life is in extreme danger. I call on UNSG, UNHCHR & internatonal human rights orgs to take action against India & save Yasin Malik's life.",political
2442,Ramadan.It's time for:More DuaMore SalahMore QuranMore SadaqahMore Rewards ,religious
2443,Grand reception at Ghakkar Mandi earlier today. Massive support for Haqeeqi Azadi March.,political
2444,"Appreciate the great wealth of freedom, freedom is your right, support Tehreek-e-Insaaf in this struggle for true freedom.",political
2445,"In a phone call last night, Bill Gates & I discussed polio eradication challenges in our flood-hit areas. Government will continue to work with Bill & Melinda Gates Foundation to ensure no child remains at risk of this deadly virus. I thanked Mr Gates for his consistent support.",political
2446,I was moved by the generosity of people affected by the Pakistan floods toward one another.They have opened their homes & shared what they have.This is an example of solidarity for all countries as the impacts of the climate crisis continue to impact the most vulnerable.,political
2447,Government has increased funding for Benazir Income Support Program. Benazir scholarship program has been extended to ten million students.,political
2448,"History was made on March 25, 1992History will be made on March 25, 2023By Imran Ahmed Khan Naizi In sha Allah.",political
2449,"Allah is watching to see what you do with the wealth He has blessed you with. There are those who try to impress others with the money they have. They’re quick to spend money when it helps them look good, but don’t do anything to help people who desperately need it!",religious
2450,Ya Allah fulfil my dreams. Ya Allah give me success. Ya Allah give me a bright future. Ya Allah bless my parents.,religious
2451,"Held a very productive meeting with HH Sheikh Tamim bin Hamad Al-Thani, Emir of Qatar. We have decided to take our excellent bilateral relations to the next level of strategic engagement. Grateful to HH Emir for Qatar's investment of $3 billion in various sectors of our economy.",political
2452,"True public service is serving the people and making their lives easyWell done, Saad Rafique ",political
2453,Imported govt has taken media & journalists' censorship & persecution to fascistic levels. Now Bol has been suspended simply because it gave us coverage. Message to all media houses is to blackout the largest & most popular national pol party from mainstream media. Unacceptable.,political
2454,"I am thankful to H.E.  Ilham Aliyev, President of Azerbaijan, for approving the tax exemption on the import of Pakistani rice for five years. Our two brotherly countries will work to promote economic cooperation & connectivity through road, rail & Gwadar port.  ",political
2455,"Is this series of destruction of democracy, constitution and morals of the nation not suitable for spontaneous action? Don't our ""neutrals"" realize how our beloved country is really being destroyed on all fronts by the imported government brought in by the American conspiracy to change the government?",political
2456,"I want to express my heartfelt gratitude to the people of Pakistan who joined us in the struggle for true freedom and to our workers from all over Pakistan, including Lahore. I pray that Allah Almighty will make our struggle and true freedom journey successful!",political
2457,My clear message to the imported government and its backers: The only way to get out of the mire of corruption in which we are sinking is to announce elections immediately and conduct them in a free and transparent manner.,political
2458,بمناسبة تعيينه رئيساً لمجلس وزراء المملكة العربية السعودية، أبارك لأخي ولي العهد الأمير محمد بن سلمان بن عبدالعزيز آل سعود، وأدعو لسموه بالتوفيق والسداد وللمملكة العربية السعودية الشقيقة بمزيد من التقدم والازدهار في ظل قيادة خادم الحرمين الشريفين الملك سلمان بن عبدالعزيز آل سعود.,political
2459,Pakistan Tehreek-e-Insaf officially challenged the decision to postpone the elections in Punjab in the Supreme Court,political
2460,"Senator Swati was stripped naked, tortured, humiliated through an illegal video sent to his wife. For weeks he has sought justice from SC to no avail. So when he reacts in justifiable anger & frustration, he is put in jail & at last count 15 FIRs registered against him across Pak",political
2461,"Your brother is with Khan Sahib - will reach Islamabad with a large convoy, God willing",political
2462,"O Allah, remove all arrogance and selfishness from our hearts and teach us to be humble, and always remember You in everything that we do.",religious
2463,The historic Round Table Conference London 1930 with both Quaid i Azam & Allama Iqbal present. The picture is pride of my family bec my grandfather's brother Mohammad Zaman Khan (after whom Zaman Park was named) & my khaloo Jahangir Khan were also present (2nd & 3rd from left).,political
2464,The series of coming to Zaman Park to protect Imran Khan continues. ,political
2465,"O Allah, lift my heart, relieve my burdens, and make me of those who put their trust in You for all their affairs.",religious
2466,Tribute to PTI Social media Team by Vc: ,political
2467,"Our prayers have no expiration date. You never know when, where or how Allah will answer.",religious
2468,"Lahore rejects this corrupt caretaker CM, a virulent PTI hater & one of the players with ex-COAS, the main architect of regime change conspiracy. His appointment negates the very concept of neutral caretakers. Today there is a complete mockery of justice, ethics & morality in Pak",political
2469,"Make a difference this  - Support the indigents and bring hope to those in need.Donate a food parcel, Iftar Pack, and other essentials to get them through the holy month.Donate today at ",religious
2470,His justifiable anger and frustration at the injustice was met when the doors of the Supreme Court were closed to him despite pleas from senators in his support for the past two weeks. Everyone should raise their voice against this fascism!,political
2471,"In 2018, as leader of the Opposition, I proposed the idea of Charter of Economy which was ignored with disdain by the then government. It is need of the hour now. We are starting a process of consultation with all political stakeholders to build consensus on the Charter.",political
2472,"The continued persecution of Hurriyat leader Yasin Malik by India is part of a plan to deprive Kashmiris of their representative voices. From fabricated cases to sham trial, impunity with which India is violating human rights of political workers should alarm rights defenders.",political
2473,"I strongly condemn the brutal thinking of the imported government, which treated the political prisoners detained during our Jail Bharu Movement as criminals and terrorists.",political
2474,"Money is important, for sure. But you don’t have to go crazy over it. The Almighty has written it for you, there is no need for you to lie, cheat, deceive, resort to fraud, abuse the rights of others just to make some extra bucks. Greed doesn’t pay.",religious
2475,"Today, the president, while fulfilling his constitutional responsibility, has reminded the prime minister that it is necessary to uphold the constitution, otherwise Pakistan is heading towards a serious constitutional crisis. After the 90-day period, the Punjab and Khyber Pakhtunkhwa governments will have no legal justification. … Show more",political
2476,And millions of people got a message of hope. We intend to breathe new life into this program as soon as we step into the government.,political
2477,"I am afraid that the PDM parties, who have mastered the art of rigging through years of austerity, do not want free and fair elections and neither does our establishment.",political
2478,"Nations derive their strength from the youth who power their journey & animate their future. This in turn requires investment in their development. Some power-hungry politicians have had no qualms about making them prey for their partisan agenda, which is unfortunate.",political
2479,"Protest against the abduction of Chairman Imran Khan's focal person Azhar MashwaniMarch 28, Tuesday2:00 p.mIslamabad Press Club",political
2480,Almighty. Help us to remain focused despite the hardship we’re facing. Guide us so we won’t get lost during difficult times. Help us to stand in firm faith believing that our prayers will be answered in Your time. Grant us Your favour and protection from all harm. Aameen.,religious
2481,"And being a non-political woman, she was alone at home. This was a clear violation of the Islamic principle of the sanctity of the cloak and four walls. I am immediately raising this issue of contempt of court, violation of the sanctity of my home, violence against my workers and domestic servants before my judiciary.",political
2482,Its shameful how PTI workers are being arrested in Islamabad today. Why are people not in even in uniform putting our people in prison vans!,political
2483,Satan will try to trick you into believing that you won’t be happy until you get to where YOU think you should be. Learn to be happy with the here and now. Appreciate what’s in front of you to begin with.,religious
2484,"Thank you to the people of Chakwal for coming out in record numbers to attend my real Azadi Jalsa! I have asked my nation to throw away the idol of fear through which this imported government of criminals (60% cabinet members are on bail) dreams of enslaving us. Our nation is ready, Masha'Allah!",political
2485,I convey my heartfelt condolences to the government and the brotherly people of Türkiye  on the loss of precious lives & damage to the infrastructure due to the floods in the earthquake-affected regions. Prayers for the early recovery of the injured.,political
2486,"If it was possible to enslave the nations through the unceasing use of force, then the Muslims of the subcontinent would have been blessed with freedom, nor would the dream of the establishment be a shameful realization!",political
2487,"The government is working to diversify the energy mix by focusing on the development of indigenous sources of power generation such as hydropower, coal, & solar. Locally produced electricity will help reduce fuel import, bring down tariff & thus provide relief to the common man.",political
2488,"Sukkur-Hyderabad Motorway will be completed in a short period of 30 months and will connect Peshawar-Takarachi, all major cities of Pakistan and it will create about 25 thousand new employment opportunities. Critics of the construction of motorways and other mega-projects in the past are now appreciative of these projects.",political
2489,Not everyone will appreciate what you do for them. Don’t be discouraged because there are many ungrateful people out there. You just have to figure out who’s worth your efforts and who’s just taking advantage of you. Focus your energy on those who matter.,religious
